"日期","时间","来源日志","玩家名","SteamUserId","IP","检测状态","事件类别","距离_米","原始原因"
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","441400.8","Attempted to pickup object from a significant distance (441400.8)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","566760.56","Attempted to pickup object from a significant distance (566760.56)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","552528.7","Attempted to pickup object from a significant distance (552528.7)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","219452.05","Attempted to pickup object from a significant distance (219452.05)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","472537.03","Attempted to pickup object from a significant distance (472537.03)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","484499.2","Attempted to pickup object from a significant distance (484499.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","513336.12","Attempted to pickup object from a significant distance (513336.12)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","574280.8","Attempted to pickup object from a significant distance (574280.8)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","545572.06","Attempted to pickup object from a significant distance (545572.06)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","521929.2","Attempted to pickup object from a significant distance (521929.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","545907.56","Attempted to pickup object from a significant distance (545907.56)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","454026.06","Attempted to pickup object from a significant distance (454026.06)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","536936.6","Attempted to pickup object from a significant distance (536936.6)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","507205.53","Attempted to pickup object from a significant distance (507205.53)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","466023.66","Attempted to pickup object from a significant distance (466023.66)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","567560.94","Attempted to pickup object from a significant distance (567560.94)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","471820.44","Attempted to pickup object from a significant distance (471820.44)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1293315.4","Attempted to pickup object from a significant distance (1293315.4)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1331100.9","Attempted to pickup object from a significant distance (1331100.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","567152.06","Attempted to pickup object from a significant distance (567152.06)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1311027","Attempted to pickup object from a significant distance (1311027)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1394205.2","Attempted to pickup object from a significant distance (1394205.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1261609.1","Attempted to pickup object from a significant distance (1261609.1)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","538033.3","Attempted to pickup object from a significant distance (538033.3)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","539191.8","Attempted to pickup object from a significant distance (539191.8)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","513368.9","Attempted to pickup object from a significant distance (513368.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","588223.06","Attempted to pickup object from a significant distance (588223.06)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","594441.5","Attempted to pickup object from a significant distance (594441.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","567555.56","Attempted to pickup object from a significant distance (567555.56)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","198645.3","Attempted to pickup object from a significant distance (198645.3)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","237749.9","Attempted to pickup object from a significant distance (237749.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","224560.75","Attempted to pickup object from a significant distance (224560.75)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","100502.35","Attempted to pickup object from a significant distance (100502.35)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","243362.58","Attempted to pickup object from a significant distance (243362.58)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","241025.9","Attempted to pickup object from a significant distance (241025.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","209729.28","Attempted to pickup object from a significant distance (209729.28)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","207726.48","Attempted to pickup object from a significant distance (207726.48)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","218351.44","Attempted to pickup object from a significant distance (218351.44)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","420205.53","Attempted to pickup object from a significant distance (420205.53)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","189296.02","Attempted to pickup object from a significant distance (189296.02)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","175936.67","Attempted to pickup object from a significant distance (175936.67)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","91341.195","Attempted to pickup object from a significant distance (91341.195)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","500597.4","Attempted to pickup object from a significant distance (500597.4)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","533770.9","Attempted to pickup object from a significant distance (533770.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","536694.2","Attempted to pickup object from a significant distance (536694.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","493605.66","Attempted to pickup object from a significant distance (493605.66)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","531404.44","Attempted to pickup object from a significant distance (531404.44)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","544638.2","Attempted to pickup object from a significant distance (544638.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","564137.4","Attempted to pickup object from a significant distance (564137.4)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","21748.572","Attempted to pickup object from a significant distance (21748.572)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","143245.7","Attempted to pickup object from a significant distance (143245.7)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","479239.6","Attempted to pickup object from a significant distance (479239.6)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","524605.9","Attempted to pickup object from a significant distance (524605.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","549123.3","Attempted to pickup object from a significant distance (549123.3)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","498557.28","Attempted to pickup object from a significant distance (498557.28)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","416140.3","Attempted to pickup object from a significant distance (416140.3)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","404858.53","Attempted to pickup object from a significant distance (404858.53)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","404146.75","Attempted to pickup object from a significant distance (404146.75)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","500951.62","Attempted to pickup object from a significant distance (500951.62)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","426062.12","Attempted to pickup object from a significant distance (426062.12)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","373551.53","Attempted to pickup object from a significant distance (373551.53)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","279402.7","Attempted to pickup object from a significant distance (279402.7)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","262117.19","Attempted to pickup object from a significant distance (262117.19)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","302776.44","Attempted to pickup object from a significant distance (302776.44)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","366543.44","Attempted to pickup object from a significant distance (366543.44)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","919993.06","Attempted to pickup object from a significant distance (919993.06)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","297029","Attempted to pickup object from a significant distance (297029)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","436284.88","Attempted to pickup object from a significant distance (436284.88)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1344070.9","Attempted to pickup object from a significant distance (1344070.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1337166.5","Attempted to pickup object from a significant distance (1337166.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1344809.5","Attempted to pickup object from a significant distance (1344809.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1268283.1","Attempted to pickup object from a significant distance (1268283.1)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1302595.5","Attempted to pickup object from a significant distance (1302595.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1333308.4","Attempted to pickup object from a significant distance (1333308.4)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","337405.75","Attempted to pickup object from a significant distance (337405.75)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","331200.6","Attempted to pickup object from a significant distance (331200.6)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","391675.44","Attempted to pickup object from a significant distance (391675.44)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1368188.5","Attempted to pickup object from a significant distance (1368188.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1395032.6","Attempted to pickup object from a significant distance (1395032.6)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1402524","Attempted to pickup object from a significant distance (1402524)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","525567.44","Attempted to pickup object from a significant distance (525567.44)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","512141.5","Attempted to pickup object from a significant distance (512141.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","539100.06","Attempted to pickup object from a significant distance (539100.06)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","356813.84","Attempted to pickup object from a significant distance (356813.84)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","493142.6","Attempted to pickup object from a significant distance (493142.6)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","501993.7","Attempted to pickup object from a significant distance (501993.7)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","575288","Attempted to pickup object from a significant distance (575288)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","542297.6","Attempted to pickup object from a significant distance (542297.6)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","559096","Attempted to pickup object from a significant distance (559096)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","553088.5","Attempted to pickup object from a significant distance (553088.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","536508.5","Attempted to pickup object from a significant distance (536508.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","563545.7","Attempted to pickup object from a significant distance (563545.7)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","393105.3","Attempted to pickup object from a significant distance (393105.3)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","406630.62","Attempted to pickup object from a significant distance (406630.62)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","445657","Attempted to pickup object from a significant distance (445657)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","495744.75","Attempted to pickup object from a significant distance (495744.75)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","314119.97","Attempted to pickup object from a significant distance (314119.97)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","351937.66","Attempted to pickup object from a significant distance (351937.66)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","380177.47","Attempted to pickup object from a significant distance (380177.47)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","489252.78","Attempted to pickup object from a significant distance (489252.78)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","426145.6","Attempted to pickup object from a significant distance (426145.6)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","391951.7","Attempted to pickup object from a significant distance (391951.7)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","503912.8","Attempted to pickup object from a significant distance (503912.8)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","505790.78","Attempted to pickup object from a significant distance (505790.78)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","499149.53","Attempted to pickup object from a significant distance (499149.53)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1273594.2","Attempted to pickup object from a significant distance (1273594.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","320066.84","Attempted to pickup object from a significant distance (320066.84)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","251052.81","Attempted to pickup object from a significant distance (251052.81)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","250323.78","Attempted to pickup object from a significant distance (250323.78)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","138793.88","Attempted to pickup object from a significant distance (138793.88)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","150907.83","Attempted to pickup object from a significant distance (150907.83)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","190075.53","Attempted to pickup object from a significant distance (190075.53)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","238529.5","Attempted to pickup object from a significant distance (238529.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","302864.28","Attempted to pickup object from a significant distance (302864.28)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","191645.78","Attempted to pickup object from a significant distance (191645.78)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","191564.89","Attempted to pickup object from a significant distance (191564.89)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","187112.61","Attempted to pickup object from a significant distance (187112.61)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","240940.34","Attempted to pickup object from a significant distance (240940.34)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","152868.1","Attempted to pickup object from a significant distance (152868.1)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","220482.47","Attempted to pickup object from a significant distance (220482.47)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","236226.36","Attempted to pickup object from a significant distance (236226.36)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","268846.2","Attempted to pickup object from a significant distance (268846.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","356317.84","Attempted to pickup object from a significant distance (356317.84)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","313665.7","Attempted to pickup object from a significant distance (313665.7)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","242382.3","Attempted to pickup object from a significant distance (242382.3)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","228392.1","Attempted to pickup object from a significant distance (228392.1)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","159899.98","Attempted to pickup object from a significant distance (159899.98)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","117337.11","Attempted to pickup object from a significant distance (117337.11)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","306783.38","Attempted to pickup object from a significant distance (306783.38)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","301422.3","Attempted to pickup object from a significant distance (301422.3)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","269097.2","Attempted to pickup object from a significant distance (269097.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1302424.8","Attempted to pickup object from a significant distance (1302424.8)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1274604.5","Attempted to pickup object from a significant distance (1274604.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1261854","Attempted to pickup object from a significant distance (1261854)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1252177.1","Attempted to pickup object from a significant distance (1252177.1)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1285860.2","Attempted to pickup object from a significant distance (1285860.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1285569.2","Attempted to pickup object from a significant distance (1285569.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1234380.2","Attempted to pickup object from a significant distance (1234380.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1226327.2","Attempted to pickup object from a significant distance (1226327.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1274339.4","Attempted to pickup object from a significant distance (1274339.4)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1179880.9","Attempted to pickup object from a significant distance (1179880.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1210427.2","Attempted to pickup object from a significant distance (1210427.2)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1235408.5","Attempted to pickup object from a significant distance (1235408.5)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1270987.1","Attempted to pickup object from a significant distance (1270987.1)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","256689.19","Attempted to pickup object from a significant distance (256689.19)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","176705.78","Attempted to pickup object from a significant distance (176705.78)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1371885.9","Attempted to pickup object from a significant distance (1371885.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","238842.38","Attempted to pickup object from a significant distance (238842.38)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","232533.86","Attempted to pickup object from a significant distance (232533.86)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","274065.9","Attempted to pickup object from a significant distance (274065.9)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1339752.4","Attempted to pickup object from a significant distance (1339752.4)."
"2026-08-05","23:03:02","05.08 23.01.33-cheats.log","Kp","steam_76561198820000975","116.112.97.230","*may be*","远程拾取","1311512.1","Attempted to pickup object from a significant distance (1311512.1)."
